ID_REF	NC00007271	NC00007303	NC00007323	NC00007337	NC00007413	NC00007462	NC00007472	NC00007521	NC00007536	NC00007563	NC00007600	NC00007635	NC00007713	NC00007721	NC00007273	NC00007275	NC00007301	NC00007305	NC00007307	NC00007311	NC00007313	NC00007315	NC00007317	NC00007321	NC00007335	NC00007341	NC00007343	NC00007345	NC00007347	NC00007353	NC00007357	NC00007365	NC00007367	NC00007371	NC00007373	NC00007401	NC00007403	NC00007405	NC00007407	NC00007411	NC00007417	NC00007421	NC00007445	NC00007456	NC00007463	NC00007467	NC00007477	NC00007507	NC00007511	NC00007517	NC00007525	NC00007531	NC00007532	NC00007534	NC00007541	NC00007543	NC00007545	NC00007553	NC00007554	NC00007561	NC00007570	NC00007605	NC00007613	NC00007615	NC00007643	NC00007647	NC00007663	NC00007673	NC00007675	NC00007717	NC00007737	NC00007277	NC00007327	NC00007331	NC00007333	NC00007351	NC00007355	NC00007362	NC00007363	NC00007375	NC00007377	NC00007423	NC00007425	NC00007427	NC00007431	NC00007436	NC00007441	NC00007450	NC00007451	NC00007453	NC00007460	NC00007465	NC00007473	NC00007475	NC00007501	NC00007503	NC00007505	NC00007512	NC00007526	NC00007547	NC00007551	NC00007564	NC00007575	NC00007603	NC00007607	NC00007611	NC00007617	NC00007621	NC00007623	NC00007625	NC00007627	NC00007631	NC00007633	NC00007637	NC00007641	NC00007645	NC00007651	NC00007653	NC00007655	NC00007657	NC00007661	NC00007665	NC00007667	NC00007671	NC00007677	NC00007701	NC00007705	NC00007707	NC00007715	NC00007723	NC00007725	NC00007727	NC00007731	NC00007733	NC00007735	NC00007741
hsa-miR-19a-3p	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	626	88	0	0	0	0	0	0	0	0	0	254.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	88	0	0	0	0	0	0	0	0	0	5	3	1	0	0	0	0	1	0	1	0	0	0	0	287	735	0	0	0	0	0	0	0	0	1	3.33333333333333	1	0	0	0	0	0	3	0	0	0
hsa-miR-19b-3p	0	0	0	0	0	0	0	0	0	0	0	0	126	100.5	79	0	0	0	0	0	0	0	0	0	63.5	0	0	0	32.5	0	0	0	0	0	0	0	0	0	0	0.833333333333333	0	0	0	0	0	0	0	0	0	0	0	61.5	0	0	0	0	0	0	0	0	885	0	0	0	0	0	593	0	0	0	0	0	24	0	25.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	1051.5	0	0	0	0	0	0	0	0	0	0	253.5	133	145.5	0	0	0	0	136	0	107	0	0	0	0	2790.5	1252.5	0	0	0	0	560	0	0	143.5	402.5	1332.33333333333	255.5	0	103	0	0	0	194.5	0	0	0
hsa-miR-200b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-203a-3p	54	0	387	0	929	295	0	0	33	0	0	1	190	0	1	0	132	243	1	836	0	0	313	0	0	0	220	0	798	0	124	0	0	0	0	0	195	0	0	190	0	30	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	238	0	0	0	204	0	1	0	0	0	0	0	0	0	0	0	0	0	0	131	1	0	0	0	0	0	0	276	130	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	169	0	0	0	0	0	180	0	0	0	159	621	133	0	0	68	0	0	0	0	0	0
hsa-miR-203b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-204-5p	193279.5	118649.5	147692	6445.5	1695317.5	115739	36114	83899.5	5231	44820	236	178370.5	330677	116882	315081	193231	71867	18931.5	92468	121662.5	15434	8493	34660	6801	91168	19004	50699	18229.5	472452.5	193637.5	160271	68864.5	88699	68520	41722.5	358970	399632	97364.5	53073.5	248914.5	90453.5	126290	7019	133766.5	33700	164256.5	2636	19980	7050	5	75826	117406	22074	23102	50393.5	24093	18717	35959.5	54462	186468	49632.5	138934.5	28648	32409.5	59057	55184	78500.5	29116	125112	58449.5	14863	148527.5	159141	491333	62877	13049	46699.5	26832	43607	63441.5	22625	48264	94067.5	129694.5	12764	101222.5	8112	33129	29113.5	29083	65523.5	13687.5	90719.5	57067	21274.5	49650.5	84132	56893	39252	107263	25453.5	50134.5	26760	30831	29990	17656	22466	35549.5	17130	56062.5	16031	9712	12661	16671	51356.5	25841.5	12493.5	26673	26164.5	74118.5	14644	3575	22500	78898.5	20574.5	51819.5	95271	31291	131550	39804.5	34411	31779	15120	71305.5	60055.5	13735
hsa-miR-205-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1781	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-20a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	728.333333333333	0	0	0	0	0	710.833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617	0	144	0	0	0	0	0	0	0	0	578	0	821.333333333333	0	0	0	0	0	0	240	0	0	0	0	4058.16666666667	1161	0	0	0	0	164.833333333333	0	0	367.333333333333	456	1357.5	578.333333333333	0	0	0	0	0	249.166666666667	0	1	0
hsa-miR-20b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-20b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343.833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606	0	2	0	0	0	0	0	0	0	0	0	0	0	437.5	503	0	0	0	0	0	0	0	0	1	522	0	0	0	0	0	0	0	0	0	0
hsa-miR-21-3p	208	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	158	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	97	0	0	0	130	0	0	0	0	0	0	183	0	210	0	0	0	0	0	0	0	0	43	0	0	279	458	0	0	0	0	547	0	0	51	45	577	73	0	0	0	158	0	0	0	77	0
hsa-miR-21-5p	2679	1169	531	0	7495	448	183	684	128	257	0	490	4398	539	2024	1111	280	0	1072	4664	0	0	327	0	1996	0	2	98	1962	733	976	1292	1135	104	645	1896	7296	758	0	2637	779	669	143	1775	410	1768	0	0	0	0	1231	2744	210	739	862	643	0	283	128	1580	9125	3129	0	5	212	217	11392	8	522	732	75	1322	1021	6202	607	1595	2377	514	6	350	92	431	753	1647	99	1675	1856	403	345	9942	390	372	291	743	2	178	466	281	1025	765	3782	468	4716	634	1080	0	165	914	112	1816	363	157	725	1350	32194	10301	134	0	203	0	5214	0	184	2311	3865	11651	874	10	1232	68	598	840	2686	261	650	0
hsa-miR-210-3p	0	186	0	0	1	0	0	214	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	369	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	99	0	106	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	482	184	0	0	0	0	400	0	0	0	147	87	0	0	0	0	0	0	160	0	0	0
hsa-miR-210-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-211-5p	2.5	1.5	2	0.5	25.5	2	0	2.5	0	0	0	0.5	23	0	4	5	0	6.5	1	0.5	0	0	0	0	0	0	1	0.5	510.5	103.5	2	0.5	0	0	0.5	6	1	3.5	0.5	5.5	1.5	1	0	1.5	1	0.5	0	0	0	0	143	2	1	0	2.5	0	1	0.5	0	7	0.5	1.5	0	0.5	1	0	0.5	0	1	1.5	0	2.5	1	2	129	0	0.5	1	1	0.5	0	0	0.5	1.5	0	5.5	0	0	0.5	1	0.5	0.5	0.5	3	0.5	0.5	0	3	2	5	0.5	5.5	0	0	1	0	0	1.5	0	0.5	0	0	0	0	2.5	0.5	1.5	0	0.5	0.5	1	0	1	0.5	0.5	1.5	1	28	5	68.5	0	3	0	0.5	0.5	0
hsa-miR-2110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608	1	0	0	0	0	0	0	0	0	1	282	0	0	0	0	0	0	0	0	0	0
hsa-miR-2116-3p	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-212-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	0	88	0	0	0	102	348	1	0	0	0	0	0	0	0	0	0
hsa-miR-212-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-214-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-214-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-215-5p	0	0	3	0	716.5	1.5	0	3	0	0	0	0	14.5	0	233	0	0	0	0	0	0	0	0	0	1	0	1.5	0	30.5	0	3	0	2	0	0	5	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0.5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.5	2	3.5	0	0	0	0	8.5	0	0	0	0	6.5	0	0	0	6.5	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	4.5	0	0	0	0	1.5	0.5	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0	0.5	0.5	0.5	0
hsa-miR-216a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-218-5p	0	0	0	0	211.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445.5	0	0	0	0	0	629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492	0	0	0	0	0	0	0	0	0	0	196.5	0	235.5	0	0	0	0	0	0	0	0	0	0	0	1403	639	0	0	0	0	400	0	0	154.5	391	537	157	0	0	0	0	0	0	0	0	0
hsa-miR-219a-1-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-219a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	130	0	0	0	0	0	0	0	0	0	0	0	592	0	0	0	0	0	109	0	0	70.5	235	366.5	0.5	0	0	0	0	0	0	0	0	0
hsa-miR-219a-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	686	0	1	0	0	0	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	103	0	0	0	0	3990	0	0	0	0	0	10512	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1400	0	0	0	0	0	7007	0	0	0	0	0	0	517	0	0	0	1512	0	4406	0	0	0	0	0	0	0	0	0	0	0	27096	8368	0	0	0	0	4562	0	0	1694	3332	8069	1008	0	0	0	1	0	1114	0	1	0
hsa-miR-219b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-22-3p	6538	10236	6763	0	20944	1038	1099	1334	192	423	0	3859	8301	3412	4047	1622	991	1685	1524	7014	0	244	404	517	5956	445	2093	568	8121	4605	1120	3694	4479	1016	268	8063	11895	2321	614	6384	1824	2001	250	767	0	1984	0	177	0	0	1401	2335	740	1029	558	326	529	811	795	2919	20749	4712	429	563	2813	619	31933	326	881	759	629	3127	2220	12370	1557	171	3133	4	448	1245	475	723	1810	4815	389	1562	430	270	164	20365	1220	788	1787	1009	441	1405	1416	2550	2270	1107	16508	407	16778	1913	601	0	682	571	348	1448	552	429	172	241	101157	42189	263	0	794	540	18679	210	1029	8765	13672	29827	3546	400	2773	437	2247	1856	3725	1020	2475	232
hsa-miR-22-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	1	0	0	0	1	59	0	0	0	0	0	0	0	0	0	0
hsa-miR-221-3p	0	251	0	0	1301	687	0	406	0	0	0	564	545	321	227	0	0	0	0	1733	0	0	124	0	390	0	1	0	2	481	415	0	179	140	0	355	1152	583	0	568	0	0	0	0	0	186	0	0	0	0	5	0	0	0	389	0	0	0	111	180	3215	0	0	0	0	0	4168	1	119	99	0	540	0	1469	0	0	83	1	175	144	56	0	183	794	0	134	0	0	0	5079	83	0	0	0	1	0	0	0	435	41	939	232	1980	57	166	0	3	0	0	0	0	0	0	0	14127	6552	0	0	2	0	2985	0	0	2086	1764	6271	1010	0	13	0	1	132	539	0	3	0
hsa-miR-221-5p	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	346	1	1	0	0	0	0	527	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	120	0	0	1	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-222-3p	438	445	527	173	3982	425	117	4	80	168	0	368	1456	1466	881	703	217	0	1257	715	217	0	0	0	453	279	2	32	751	608	845	0	156	130	0	1539	628	0	676	650	0	0	1	1	0	269	0	0	264	0	0	223	0	333	2086	149	0	0	119	241	6892	548	0	161	439	189	6796	1	5	210	0	1049	889	1663	0	0	1	116	304	0	0	161	204	480	0	0	0	0	0	3381	141	0	0	0	482	0	0	0	242	123	3648	294	5560	328	0	0	1	1142	0	154	0	0	0	563	20866	6069	209	0	1	0	3472	0	0	2432	2188	5297	391	0	668	97	90	423	82	0	1	0
hsa-miR-223-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	193	0	0	0	192	672	0	0	0	0	0	0	0	0	227	0
hsa-miR-223-5p	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-224-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2276-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2277-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2355-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-23a-3p	0	0	173	0	0	0.5	37.3333333333333	0	0	141	0	189	594	0	1	226	0	0	174	0	0	0	1	0	0	0	0.5	0	383.5	70.5	84	295	99	0	116	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	162	1012	0	0	0	0	0	939.5	0	0	0	0	157	0	446	0	0	0	98	0	222	0	0	0	0	0	0	0	0	0	964	91	12	0	0	0	0	0	0	0	40	122	0	244	0	0	0	0	0	234	0	0	0	0	0	2992.5	1623	0	0	0	0	503	0	0	1.5	530	523.5	416	0	0	0	412	0	23	0	1	0
hsa-miR-23b-3p	0	0	173	0	0	0.5	37.3333333333333	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	117.5	84	247	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	164	0	0	0	0	0	0	0	1	9700.5	0	0	0	0	0	11352.5	0	0	0	198	0	1	0	0	0	0	0	0	0	0	0	0	0	317	621	0	0	0	9286.5	1	12	0	0	0	0	0	0	0	0	6386	0	5805	0	0	0	0	0	0	0	0	0	0	0	43028	13894	0	0	0	0	7409	0	173.5	1169.5	3548.5	15745.5	2667.5	0	0	0	882	157.5	2414	0	357	0
hsa-miR-23c	0	0	1	0	0	0	0.333333333333333	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	16.5	4	0	0	0	0	1	0	0.5	0	3.5	9	0.5	0	0	0	0	0.5	0	0	0	0
hsa-miR-24-3p	161.5	15	0	0	3	0	0	189	0	0	0	81.5	105.5	0	8	66	0	0	79	0	0	0	0	0	0	0	0.5	40.5	164	26.5	0	0	67.5	33	0	0	109	0	0	96.5	0	0	0	0	0	74.5	0	0	0	0	0	0	35.5	0	0	0	0	0	26.5	47.5	608	0	0	27.5	23.5	0	637.5	0	0.5	0	0	67.5	42	93.5	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	677	35.5	0	0	0	0	0	74	69.5	73.5	0	485	0	441.5	0	0	0	16	0	0	28.5	0	0	44.5	0	3252	1821	0	0	22.5	0	553	0	0	218	617.5	1240.5	210	0	84.5	50.5	0	0	243.5	184.5	39	0
